sport,api_version,season,seasonId,weekNumber,gameNumber,seasonType,playerId,uniformNumber,uniformNumberDisplay,primaryPositionLk,secondaryPositionLk,first_name,last_name,full_name,week,game_num,season_type,G,GS,batting_PA,batting_AB,batting_R,batting_H,batting_2B,batting_3B,batting_HR,batting_RBI,batting_BB,batting_HBP,batting_K,batting_SB,batting_SBA,batting_CS,batting_BA,batting_OBP,batting_SLG,batting_TB,batting_SF,batting_SH,AU_POINTS,pitching_W,pitching_L,pitching_ERA,pitching_SHO,pitching_CG,pitching_SV,pitching_IP_str,pitching_IP,pitching_QS,pitching_H,pitching_R,pitching_ER,pitching_HR,pitching_BB,pitching_SO,pitching_HBP,pitching_WP,pitching_WHIP,pitching_H9,pitching_HR9,pitching_BB9,pitching_SO9,pitching_SO/BB,pitching_RA9,pitching_PI,pitching_PI_balls,pitching_PI_strikes,pitcing_game_score,fielding_position,fielding_IP_str,fielding_IP,fielding_PO,fielding_A,fielding_E,fielding_DP,fielding_FLD%,fielding_CS,fielding_CS%,fielding_TC,fielding_CH,fielding_RF/9,type,teamId,homeTeamFlg
softball,v1,2023,14,0,0,,159,23,23,OF,,Amanda,Lorenz,Amanda Lorenz,3,13,1,1,,3,3,0,2,0,0,0,0,0,0,1,0,0,0,0.667,0.667,0.667,2,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,LF,6.0,6.0,1,0,0,0,1.0,0,0.0,1,1,1.5,Player,196,0
softball,v1,2023,14,0,0,,292,32,32,IF,,Sierra,Romero,Sierra Romero,3,13,1,1,,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0.333,0.333,0.333,1,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,2B,6.0,6.0,3,1,0,0,1.0,0,0.0,4,4,6.0,Player,196,0
softball,v1,2023,14,0,0,,278,0,00,RHP,,Rachel,Garcia,Rachel Garcia,3,13,1,1,1,3,3,1,1,0,0,1,1,0,0,0,,,0,0.333,0.333,1.333,4,0,0,100,0,0,1.75,0,0,0,4.0,4.0,0,2,1,1,0,1,7,3,0,0.75,4.5,0.0,2.25,15.75,7.0,2.25,81,28,40,60.0,P,4.0,4.0,0,0,0,0,0.0,0,0.0,0,0,0.0,Player,196,0
softball,v1,2023,14,0,0,,296,91,91,RHP,,Sydney,Littlejohn Watkins,Sydney Littlejohn Watkins,,,,,0,,,,,,,,,,,,,,,,,,,,,38,0,0,0.0,0,0,0,0.2,0.667,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,13.493253373313342,inf,0.0,7,3,4,53.001,,,,,,,,,,,,,,Player,196,0
softball,v1,2023,14,0,0,,84,18,18,OF,,Morgan,Zerkle,Morgan Zerkle,3,13,1,1,,3,3,0,2,0,0,0,0,0,0,1,0,0,0,0.667,0.667,0.667,2,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,CF,6.0,6.0,0,0,0,0,0.0,0,0.0,0,0,0.0,Player,196,0
softball,v1,2023,14,0,0,,722,55,55,IF,,Rachel,Becker,Rachel Becker,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Player,196,0
softball,v1,2023,14,0,0,,305,9,9,IF,,Andrea,Filler,Andrea Filler,3,13,1,1,,3,1,0,0,0,0,0,0,0,2,1,0,0,0,0.0,0.667,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,1B,7.0,7.0,10,0,0,2,1.0,0,0.0,10,10,12.857142857142858,Player,195,1
softball,v1,2023,14,0,0,,325,60,60,RHP,,Mariah,Mazon,Mariah Mazon,3,13,,1,0,,,,,,,,,,,,,,,,,,,,,142,1,0,0.0,0,0,0,2.2,2.667,0,2,0,0,0,0,3,0,0,0.7499062617172854,6.749156355455568,0.0,0.0,10.123734533183352,inf,0.0,28,6,22,57.001,P,2.2,2.667,0,1,0,0,1.0,0,0.0,1,1,3.374578177727784,Player,195,1
softball,v1,2023,14,0,0,,54,24,24,OF,,Jazmyn,Jackson,Jazmyn Jackson,3,13,1,1,,3,2,0,0,0,0,0,0,0,0,1,,,0,0.0,0.0,0.0,0,0,1,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,LF,7.0,7.0,1,0,0,0,1.0,0,0.0,1,1,1.2857142857142858,Player,195,1
softball,v1,2023,14,0,0,,9,7,7,IF,,Anissa,Urtez,Anissa Urtez,3,13,1,1,,2,2,1,1,0,0,1,1,0,0,1,,,0,0.5,0.5,2.0,4,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,SS,7.0,7.0,1,3,0,1,1.0,0,0.0,4,4,5.142857142857143,Player,195,1
softball,v1,2023,14,0,0,,359,50,50,RHP,,Peyton,St. George,Peyton St. George,3,13,,1,1,,,,,,,,,,,,,,,,,,,,,112,0,0,4.846191,0,0,0,4.1,4.333,0,7,3,3,3,0,2,0,0,1.615508885298869,14.539579967689821,6.2312485575813525,0.0,4.154165705054234,inf,6.2312485575813525,70,27,43,38.998999999999995,P,4.1,4.333,0,0,0,0,0.0,0,0.0,0,0,0.0,Player,195,1
softball,v1,2023,14,0,0,,48,25,25,OF,,Megan,Wiggins,Megan Wiggins,3,13,1,1,,3,2,0,1,0,0,0,0,1,0,0,0,0,0,0.5,0.667,0.5,1,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,CF,7.0,7.0,1,1,0,1,1.0,0,0.0,2,2,2.5714285714285716,Player,195,1
softball,v1,2023,14,0,0,,39,88,88,IF,,Nadia,Taylor,Nadia Taylor,,,1,,,3,3,1,2,0,0,1,2,0,0,0,0,0,0,0.667,0.667,1.667,5,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Player,195,1
softball,v1,2023,14,0,0,,37,52,52,IF,,Sam,Fischer,Sam Fischer,3,13,1,1,,3,3,0,0,0,0,0,0,0,0,2,,,0,0.0,0.0,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,3B,7.0,7.0,1,4,0,1,1.0,0,0.0,5,5,6.428571428571429,Player,195,1
softball,v1,2023,14,0,0,,69,75,75,IF,,Aubrey,Leach,Aubrey Leach,3,13,1,1,,2,2,0,0,0,0,0,0,0,0,1,,,0,0.0,0.0,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,2B,7.0,7.0,1,1,0,1,1.0,0,0.0,2,2,2.5714285714285716,Player,195,1
softball,v1,2023,14,0,0,,294,35,35,OF,,Nicole,Mendes,Nicole Mendes,,,0,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Player,195,1
softball,v1,2023,14,0,0,,310,46,46,C,,Mia,Davidson,Mia Davidson,3,13,1,1,,3,2,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0.333,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,C,7.0,7.0,5,1,0,1,1.0,0,0.0,6,6,7.714285714285714,Player,195,1
softball,v1,2023,14,0,0,,42,34,34,C,,Erika,Piancastelli,Erika Piancastelli,3,13,1,1,,3,3,1,1,0,0,1,1,0,0,1,0,0,0,0.333,0.333,1.333,4,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,RF,7.0,7.0,1,0,0,0,1.0,0,0.0,1,1,1.2857142857142858,Player,195,1
softball,v1,2023,14,0,0,,307,4,4,RHP,,Georgina,Corrick,Georgina Corrick,3,14,,1,0,,,,,,,,,,,,,,,,,,,,,46,0,1,0.0,0,0,0,4.2,4.667,0,3,1,0,0,0,7,2,0,0.6428112277694451,5.785301049925006,0.0,0.0,13.499035783158346,inf,1.9284336833083353,84,32,52,63.001000000000005,P,5.0,5.0,0,2,0,0,1.0,0,0.0,2,2,3.6,Player,194,0
softball,v1,2023,14,0,0,,29,29,29,IF,C,Tori,Vidales,Tori Vidales,,,1,,,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Player,194,0
softball,v1,2023,14,0,0,,38,77,77,IF,,Kelsey,Stewart-Hunter,Kelsey Stewart-Hunter,3,14,1,1,,4,3,0,0,0,0,0,0,0,0,1,,,0,0.0,0.0,0.0,0,0,1,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,1B,9.0,9.0,7,0,0,0,1.0,0,0.0,7,7,7.0,Player,194,0
softball,v1,2023,14,0,0,,199,15,15,C,,Dejah,Mulipola,Dejah Mulipola,3,14,1,1,,4,3,1,1,0,0,1,2,0,1,0,0,0,0,0.333,0.5,1.333,4,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,C,9.0,9.0,15,0,0,0,1.0,0,0.0,15,15,15.0,Player,194,0
softball,v1,2023,14,0,0,,721,51,51,OF,,Caroline,Jacobsen,Caroline Jacobsen,3,14,1,1,,3,3,0,0,0,0,0,0,0,0,1,,,0,0.0,0.0,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,RF,9.0,9.0,1,0,0,0,1.0,0,0.0,1,1,1.0,Player,194,0
softball,v1,2023,14,0,0,,656,80,80,RHP,,Megan,Faraimo,Megan Faraimo,3,14,,1,1,,,,,,,,,,,,,,,,,,,,,28,0,0,5.25,0,0,0,4.0,4.0,0,6,3,3,1,0,7,0,0,1.5,13.5,2.25,0.0,15.75,inf,6.75,75,23,52,45.0,P,4.0,4.0,0,1,0,0,1.0,0,0.0,1,1,2.25,Player,194,0
softball,v1,2023,14,0,0,,28,28,28,OF,,Haylie ,McCleney,Haylie  McCleney,3,14,1,1,,4,3,0,0,0,0,0,0,1,0,2,0,0,0,0.0,0.25,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,CF,9.0,9.0,0,0,0,0,0.0,0,0.0,0,0,0.0,Player,194,0
softball,v1,2023,14,0,0,,198,22,22,IF,,Sis,Bates,Sis Bates,3,14,1,1,,3,3,1,1,0,0,1,1,0,0,1,,,0,0.333,0.333,1.333,4,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,SS,9.0,9.0,0,0,0,0,0.0,0,0.0,0,0,0.0,Player,194,0
softball,v1,2023,14,0,0,,3,1,1,OF,,Victoria,Hayward,Victoria Hayward,3,14,1,1,,4,4,1,1,0,0,0,0,0,0,1,0,0,0,0.25,0.25,0.25,1,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,LF,9.0,9.0,1,0,0,0,1.0,0,0.0,1,1,1.0,Player,194,0
softball,v1,2023,14,0,0,,657,97,97,IF,,Delanie,Wisz,Delanie Wisz,3,14,1,1,,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,3B,9.0,9.0,1,2,0,0,1.0,0,0.0,3,3,3.0,Player,194,0
softball,v1,2023,14,0,0,,655,26,26,IF,,Sydney,McKinney,Sydney McKinney,3,14,1,1,,4,4,0,1,0,0,0,0,0,0,2,0,0,0,0.25,0.25,0.25,1,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,2B,9.0,9.0,1,2,0,0,1.0,0,0.0,3,3,3.0,Player,194,0
softball,v1,2023,14,0,0,,724,90,90,OF,,Madi,Huskey,Madi Huskey,3,14,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,RF,4.0,4.0,2,0,0,0,1.0,0,0.0,2,2,4.5,Player,197,1
softball,v1,2023,14,0,0,,23,21,21,C,,Gwen,Svekis,Gwen Svekis,3,14,1,1,,4,3,0,1,0,0,0,0,0,1,1,1,1,0,0.333,0.5,0.333,1,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,C,9.0,9.0,10,1,0,0,1.0,0,0.0,11,11,11.0,Player,197,1
softball,v1,2023,14,0,0,,169,3,3,RHP,,Odicci,Alexander,Odicci Alexander,3,14,1,1,0,4,3,1,0,0,0,0,0,0,1,2,0,0,0,0.0,0.25,0.0,0,0,0,156,0,0,1.75,0,0,0,4.0,4.0,0,1,1,1,1,1,3,1,0,0.5,2.25,2.25,2.25,6.75,3.0,2.25,57,15,42,58.0,TOTAL,9.0,9.0,3,1,0,0,1.0,0,0.0,4,4,4.0,Player,197,1
softball,v1,2023,14,0,0,,308,5,5,IF,,Danielle,Gibson,Danielle Gibson,3,14,1,1,,4,4,1,3,0,0,1,3,0,0,0,0,0,0,0.75,0.75,1.5,6,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,3B,3.0,3.0,1,1,0,0,1.0,0,0.0,2,2,6.0,Player,197,1
softball,v1,2023,14,0,0,,725,14,14,IF,,Josie,Muffley,Josie Muffley,3,14,1,1,,1,1,0,0,0,0,0,0,0,0,1,,,0,0.0,0.0,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,SS,6.0,6.0,0,4,1,0,0.8,0,0.0,5,5,6.0,Player,197,1
softball,v1,2023,14,0,0,,32,37,37,IF,,DJ,Sanders,DJ Sanders,,,0,,,1,1,0,0,0,0,0,0,0,0,0,,,0,0.0,0.0,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Player,197,1
softball,v1,2023,14,0,0,,171,40,40,RHP,,Alyssa,Denham,Alyssa Denham,3,14,,1,1,,,,,,,,,,,,,,,,,,,,,114,0,0,7.0,0,0,0,2.0,2.0,0,3,2,2,1,0,2,0,0,1.5,13.5,4.5,0.0,9.0,inf,9.0,43,19,24,44.0,P,2.0,2.0,0,0,0,0,0.0,0,0.0,0,0,0.0,Player,197,1
softball,v1,2023,14,0,0,,775,42,42,IF,,Frankie,Hammoude,Frankie Hammoude,3,14,0,1,,2,2,0,0,0,0,0,0,0,0,2,,,0,0.0,0.0,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,1B,3.0,3.0,3,0,0,0,1.0,0,0.0,3,3,9.0,Player,197,1
softball,v1,2023,14,0,0,,34,41,41,C,,Jordan,Roberts,Jordan Roberts,,,1,,,4,4,0,0,0,0,0,0,0,0,3,,,0,0.0,0.0,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Player,197,1
softball,v1,2023,14,0,0,,204,48,48,OF,,Bubba,Nickles,Bubba Nickles,3,14,1,1,,4,4,1,1,0,0,0,0,0,0,3,0,0,0,0.25,0.25,0.25,1,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,LF,9.0,9.0,0,0,0,0,0.0,0,0.0,0,0,0.0,Player,197,1
softball,v1,2023,14,0,0,,21,19,19,IF,,Hannah,Flippen,Hannah Flippen,3,14,1,1,,4,3,0,0,0,0,0,0,0,0,1,,,0,0.0,0.0,0.0,0,0,1,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,SS,3.0,3.0,0,2,0,0,1.0,0,0.0,2,2,6.0,Player,197,1
softball,v1,2023,14,0,0,,723,31,31,RHP,,Kathryn,Sandercock,Kathryn Sandercock,,,,,0,,,,,,,,,,,,,,,,,,,,,142,1,0,0.0,0,0,0,3.0,3.0,0,0,0,0,0,0,5,0,0,0.0,0.0,0.0,0.0,15.0,inf,0.0,36,10,26,64.0,,,,,,,,,,,,,,Player,197,1
softball,v1,2023,14,0,0,,11,33,33,IF,,Kelsey,Harshman,Kelsey Harshman,3,14,1,1,,4,4,0,1,0,0,0,0,0,0,1,1,1,0,0.25,0.25,0.25,1,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,2B,9.0,9.0,1,3,0,0,1.0,0,0.0,4,4,4.0,Player,197,1
softball,v1,2023,14,0,0,,197,11,11,OF,,Aliyah,Andrews,Aliyah Andrews,3,14,1,1,,5,5,1,3,1,0,0,1,0,0,0,0,0,0,0.6,0.6,0.8,4,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,CF,9.0,9.0,1,0,0,0,1.0,0,0.0,1,1,1.0,Player,197,1
