season,game_id,game_number,game_report_id,play_seq_num,action,play_desc,player_id,team_id,period,clock,home_team_id,home_team_score,is_a_play,narrative_formatted,has_error,goals,assists,shots,shots_on_goal,assist_player_id,good_clear,failed_clear,disruptor_player_id,gw_goals,pp_goals,sh_goals,ua_goals,ot_goals,en_goals,gt_goals,fg_goals,shootout_goals,penalties,shot_clock_violations,rcs,ycs,mn_penalties,mj_penalties,match_penalties,fouls,face_won,face_lost,gbs,dc,ct,turnovers,caused_turnover_player_id,caused_turnover_team,d_save,minutes,seconds,goalie_time,ga,saves,goalie_player_id,shots_faced,scoring_play
2023,437,20,437,157,GB,Ground ball pickup by 365 Kristen Carr.,156,365,4,04:45,365,7,True,Ground ball pickup by Team Glynn Kristen Carr.,False,0,0,0,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,,0,False
2023,437,20,437,158,CLEAR,Clear attempt by 365 good.,,365,4,04:43,365,7,True,Clear attempt by Team Glynn good.,False,0,0,0,0,,1,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,False
2023,437,20,437,159,GC,Green card on 362 Izzy McMahon.,,362,4,04:43,365,7,True,Green card on Team Moreno Izzy McMahon.,False,0,0,0,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,False
2023,437,20,437,160,TURN,Turnover by 365 Sam Geiersbach (caused by Ella Simkins).,490,365,4,03:37,365,7,True,Turnover by Team Glynn Sam Geiersbach (caused by Ella Simkins).,False,0,0,0,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,175,0,0,0,0,0,0,0,,0,False
2023,437,20,437,161,GB,Ground ball pickup by 362 Marie McCool.,155,362,4,03:33,365,7,True,Ground ball pickup by Team Moreno Marie McCool.,False,0,0,0,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,,0,False
2023,437,20,437,162,CLEAR,Clear attempt by 362 good.,,362,4,03:31,365,7,True,Clear attempt by Team Moreno good.,False,0,0,0,0,,1,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,False
2023,437,20,437,165,SHOT,"GOAL by 362 Kylie Ohlmiller, goal number 15 for season.",152,362,4,02:34,365,7,True,"GOAL by Team Moreno Kylie Ohlmiller, goal number 15 for season.",False,1,0,1,1,,0,0,,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,186,1,True
2023,437,20,437,166,DC,Draw control by 362 Caroline Wakefield.,177,362,4,02:34,365,7,True,Draw control by Team Moreno Caroline Wakefield.,False,0,0,0,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,,0,0,0,0,0,0,0,,0,False
2023,437,20,437,167,CLEAR,Clear attempt by 362 good.,,362,4,02:22,365,7,True,Clear attempt by Team Moreno good.,False,0,0,0,0,,1,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,False
2023,437,20,437,168,TURN,Turnover by 362 Izzy McMahon (caused by Kristen Carr).,185,362,4,01:30,365,7,True,Turnover by Team Moreno Izzy McMahon (caused by Kristen Carr).,False,0,0,0,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,156,0,0,0,0,0,0,0,,0,False
2023,437,20,437,169,GB,Ground ball pickup by 365 Kristen Carr.,156,365,4,01:26,365,7,True,Ground ball pickup by Team Glynn Kristen Carr.,False,0,0,0,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,,0,False
2023,437,20,437,170,FOUL,Foul on 362 Andie Aldave.,523,362,4,01:26,365,7,True,Foul on Team Moreno Andie Aldave.,False,0,0,0,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,False
2023,437,20,437,171,CLEAR,Clear attempt by 365 good.,,365,4,01:20,365,7,True,Clear attempt by Team Glynn good.,False,0,0,0,0,,1,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,False
2023,437,20,437,172,2PTR,"2-point Shot by 365 Amanda Johansen, SAVE Taylor Moreno.",193,365,4,00:24,365,7,True,"2-point Shot by Team Glynn Amanda Johansen, SAVE Taylor Moreno.",False,0,0,1,1,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,393,1,False
2023,437,20,437,173,CLEAR,Clear attempt by 362 good.,,362,4,00:11,365,7,True,Clear attempt by Team Moreno good.,False,0,0,0,0,,1,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,False
2023,438,21,438,0,GOALIE,Kady Glynn at goalie for 365.,186,365,1,10:00,363,0,True,Kady Glynn at goalie for Team Glynn.,False,0,0,0,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,False
2023,438,21,438,1,GOALIE,Britt Read at goalie for 363.,137,363,1,10:00,363,0,True,Britt Read at goalie for Team Apuzzo.,False,0,0,0,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,False
2023,438,21,438,2,DC,Draw control by 365 Livy Rosenzweig.,787,365,1,10:00,363,0,True,Draw control by Team Glynn Livy Rosenzweig.,False,0,0,0,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,,0,0,0,0,0,0,0,,0,False
2023,438,21,438,3,FOUL,Foul on 363 Ally Mastroianni.,395,363,1,10:00,363,0,True,Foul on Team Apuzzo Ally Mastroianni.,False,0,0,0,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,False
2023,438,21,438,4,SHOT,Shot by 365 Sam Geiersbach WIDE.,490,365,1,09:08,363,0,True,Shot by Team Glynn Sam Geiersbach WIDE.,False,0,0,1,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,137,0,False
2023,438,21,438,5,SHOT,"GOAL by 365 Livy Rosenzweig (FIRST GOAL), goal number 11 for season.",787,365,1,08:58,363,0,True,"GOAL by Team Glynn Livy Rosenzweig (FIRST GOAL), goal number 11 for season.",False,1,0,1,1,,0,0,,0,0,0,1,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,137,1,True
2023,438,21,438,6,DC,Draw control by 363 Dempsey Arsenault.,138,363,1,08:58,363,0,True,Draw control by Team Apuzzo Dempsey Arsenault.,False,0,0,0,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,,0,0,0,0,0,0,0,,0,False
2023,438,21,438,7,SHOT,Shot by 363 Lauren Gilbert WIDE.,406,363,1,08:29,363,0,True,Shot by Team Apuzzo Lauren Gilbert WIDE.,False,0,0,1,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,186,0,False
2023,438,21,438,8,TURN,Turnover by 363 Sam Apuzzo (caused by Katie Detwiler).,130,363,1,07:57,363,0,True,Turnover by Team Apuzzo Sam Apuzzo (caused by Katie Detwiler).,False,0,0,0,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,691,0,0,0,0,0,0,0,,0,False
2023,438,21,438,9,GB,Ground ball pickup by 365 Katie Detwiler.,691,365,1,07:53,363,0,True,Ground ball pickup by Team Glynn Katie Detwiler.,False,0,0,0,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,,0,False
2023,438,21,438,10,CLEAR,Clear attempt by 365 good.,,365,1,07:51,363,0,True,Clear attempt by Team Glynn good.,False,0,0,0,0,,1,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,False
2023,438,21,438,11,SHOT,Shot by 365 Katie O'Donnell HIGH.,136,365,1,07:19,363,0,True,Shot by Team Glynn Katie O'Donnell HIGH.,False,0,0,1,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,137,0,False
2023,438,21,438,12,TURN,Turnover by 365 Livy Rosenzweig (caused by Lizzie Colson).,787,365,1,07:11,363,0,True,Turnover by Team Glynn Livy Rosenzweig (caused by Lizzie Colson).,False,0,0,0,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,300,0,0,0,0,0,0,0,,0,False
2023,438,21,438,13,GB,Ground ball pickup by 363 Lizzie Colson.,300,363,1,07:07,363,0,True,Ground ball pickup by Team Apuzzo Lizzie Colson.,False,0,0,0,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,,0,False
2023,438,21,438,14,CLEAR,Clear attempt by 363 good.,,363,1,07:05,363,0,True,Clear attempt by Team Apuzzo good.,False,0,0,0,0,,1,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,False
2023,438,21,438,15,SHOT,Shot by 363 Ally Mastroianni WIDE.,395,363,1,06:34,363,0,True,Shot by Team Apuzzo Ally Mastroianni WIDE.,False,0,0,1,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,186,0,False
2023,438,21,438,16,SHOT,"GOAL by 363 Sam Apuzzo, goal number 26 for season.",130,363,1,06:25,363,0,True,"GOAL by Team Apuzzo Sam Apuzzo, goal number 26 for season.",False,1,0,1,1,,0,0,,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,186,1,True
2023,438,21,438,17,DC,Draw control by 365 Livy Rosenzweig.,787,365,1,06:25,363,1,True,Draw control by Team Glynn Livy Rosenzweig.,False,0,0,0,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,,0,0,0,0,0,0,0,,0,False
2023,438,21,438,18,SHOT,Shot by 365 Amanda Johansen WIDE.,193,365,1,05:25,363,1,True,Shot by Team Glynn Amanda Johansen WIDE.,False,0,0,1,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,137,0,False
2023,438,21,438,19,CLOCKV,Shot clock violation by 365.,,365,1,05:18,363,1,True,Shot clock violation by Team Glynn.,False,0,0,0,0,,0,0,,0,0,0,,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,False
2023,438,21,438,20,CLEAR,Clear attempt by 363 good.,,363,1,05:18,363,1,True,Clear attempt by Team Apuzzo good.,False,0,0,0,0,,1,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,False
2023,438,21,438,21,SHOT,"GOAL by 363 Lauren Gilbert, goal number 18 for season.",406,363,1,04:45,363,1,True,"GOAL by Team Apuzzo Lauren Gilbert, goal number 18 for season.",False,1,0,1,1,,0,0,,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,186,1,True
2023,438,21,438,22,DC,Draw control by 365 Livy Rosenzweig.,787,365,1,04:45,363,2,True,Draw control by Team Glynn Livy Rosenzweig.,False,0,0,0,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,,0,0,0,0,0,0,0,,0,False
2023,438,21,438,23,TURN,Turnover by 365 Livy Rosenzweig (caused by Lizzie Colson).,787,365,1,04:40,363,2,True,Turnover by Team Glynn Livy Rosenzweig (caused by Lizzie Colson).,False,0,0,0,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,300,0,0,0,0,0,0,0,,0,False
2023,438,21,438,24,GB,Ground ball pickup by 363 Dempsey Arsenault.,138,363,1,04:36,363,2,True,Ground ball pickup by Team Apuzzo Dempsey Arsenault.,False,0,0,0,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,,0,False
2023,438,21,438,25,SHOT,Shot by 363 Ally Mastroianni WIDE.,395,363,1,03:40,363,2,True,Shot by Team Apuzzo Ally Mastroianni WIDE.,False,0,0,1,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,186,0,False
2023,438,21,438,26,CLOCKV,Shot clock violation by 363.,,363,1,03:36,363,2,True,Shot clock violation by Team Apuzzo.,False,0,0,0,0,,0,0,,0,0,0,,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,False
2023,438,21,438,27,CLEAR,Clear attempt by 365 good.,,365,1,03:31,363,2,True,Clear attempt by Team Glynn good.,False,0,0,0,0,,1,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,False
2023,438,21,438,28,SHOT,Shot by 365 Katie Ramsay HIGH.,704,365,1,02:40,363,2,True,Shot by Team Glynn Katie Ramsay HIGH.,False,0,0,1,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,137,0,False
2023,438,21,438,29,TURN,Turnover by 365 (caused by Meg Douty).,,365,1,02:36,363,2,True,Turnover by Team Glynn (caused by Meg Douty).,False,0,0,0,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,124,0,0,0,0,0,0,0,,0,False
2023,438,21,438,30,CLEAR,Clear attempt by 363 good.,,363,1,02:27,363,2,True,Clear attempt by Team Apuzzo good.,False,0,0,0,0,,1,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,False
2023,438,21,438,31,SHOT,"Shot by 363 Dempsey Arsenault, SAVE Kady Glynn.",138,363,1,01:51,363,2,True,"Shot by Team Apuzzo Dempsey Arsenault, SAVE Kady Glynn.",False,0,0,1,1,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,186,1,False
2023,438,21,438,32,SHOT,"Shot by 363 Amy Moreau, SAVE Kady Glynn.",696,363,1,01:04,363,2,True,"Shot by Team Apuzzo Amy Moreau, SAVE Kady Glynn.",False,0,0,1,1,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,186,1,False
2023,438,21,438,33,CLEAR,Clear attempt by 365 good.,,365,1,01:01,363,2,True,Clear attempt by Team Glynn good.,False,0,0,0,0,,1,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,False
2023,438,21,438,34,SHOT,Shot by 365 Katie O'Donnell HIT POST.,136,365,1,00:28,363,2,True,Shot by Team Glynn Katie O'Donnell HIT POST.,False,0,0,1,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,137,0,False
2023,438,21,438,35,SHOT,"GOAL by 365 Amanda Johansen, goal number 10 for season.",193,365,1,00:02,363,2,True,"GOAL by Team Glynn Amanda Johansen, goal number 10 for season.",False,1,0,1,1,,0,0,,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,137,1,True
2023,438,21,438,36,DC,Draw control by 365 Livy Rosenzweig.,787,365,1,00:02,363,2,True,Draw control by Team Glynn Livy Rosenzweig.,False,0,0,0,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,,0,0,0,0,0,0,0,,0,False
2023,438,21,438,39,DC,Draw control by 365 Livy Rosenzweig.,787,365,2,10:00,363,0,True,Draw control by Team Glynn Livy Rosenzweig.,False,0,0,0,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,,0,0,0,0,0,0,0,,0,False
2023,438,21,438,40,FOUL,Foul on 363 Ally Mastroianni.,395,363,2,10:00,363,0,True,Foul on Team Apuzzo Ally Mastroianni.,False,0,0,0,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,False
2023,438,21,438,41,SHOT,Shot by 365 Livy Rosenzweig WIDE.,787,365,2,09:25,363,0,True,Shot by Team Glynn Livy Rosenzweig WIDE.,False,0,0,1,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,137,0,False
2023,438,21,438,42,TURN,Turnover by 365 (caused by Ally Mastroianni).,,365,2,09:20,363,0,True,Turnover by Team Glynn (caused by Ally Mastroianni).,False,0,0,0,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,395,0,0,0,0,0,0,0,,0,False
2023,438,21,438,43,CLEAR,Clear attempt by 363 good.,,363,2,09:16,363,0,True,Clear attempt by Team Apuzzo good.,False,0,0,0,0,,1,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,False
2023,438,21,438,44,TURN,Turnover by 363 Dempsey Arsenault.,138,363,2,08:38,363,0,True,Turnover by Team Apuzzo Dempsey Arsenault.,False,0,0,0,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,,0,False
2023,438,21,438,45,CLEAR,Clear attempt by 365 good.,,365,2,08:35,363,0,True,Clear attempt by Team Glynn good.,False,0,0,0,0,,1,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,False
2023,438,21,438,46,FOUL,Foul on 363 Dempsey Arsenault.,138,363,2,08:35,363,0,True,Foul on Team Apuzzo Dempsey Arsenault.,False,0,0,0,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,False
2023,438,21,438,48,SHOT,Shot by 365 Livy Rosenzweig HIT POST.,787,365,2,07:50,363,0,True,Shot by Team Glynn Livy Rosenzweig HIT POST.,False,0,0,1,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,137,0,False
2023,438,21,438,49,GB,Ground ball pickup by 363 Meg Douty.,124,363,2,07:47,363,0,True,Ground ball pickup by Team Apuzzo Meg Douty.,False,0,0,0,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,,0,False
2023,438,21,438,50,CLEAR,Clear attempt by 363 good.,,363,2,07:44,363,0,True,Clear attempt by Team Apuzzo good.,False,0,0,0,0,,1,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,False
2023,438,21,438,51,FOUL,Foul on 365 Mairead Durkin.,692,365,2,07:44,363,0,True,Foul on Team Glynn Mairead Durkin.,False,0,0,0,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,False
2023,438,21,438,52,FPA,Free position attempt for 363.,,363,2,07:04,363,0,True,Free position attempt for Team Apuzzo.,False,0,0,0,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,False
2023,438,21,438,53,FPS,"GOAL by 363 Lauren Gilbert (FPGOAL) {free position shot}, goal number 19 for season.",406,363,2,06:54,363,0,True,"GOAL by Team Apuzzo Lauren Gilbert (FPGOAL) {free position shot}, goal number 19 for season.",False,1,0,1,1,,0,0,,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,186,1,True
2023,438,21,438,54,DC,Draw control by 365 Livy Rosenzweig.,787,365,2,06:54,363,3,True,Draw control by Team Glynn Livy Rosenzweig.,False,0,0,0,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,,0,0,0,0,0,0,0,,0,False
2023,438,21,438,55,FOUL,Foul on 363 Taylor VanThof.,102,363,2,06:54,363,3,True,Foul on Team Apuzzo Taylor VanThof.,False,0,0,0,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,False
2023,438,21,438,56,SHOT,Shot by 365 Sam Geiersbach WIDE.,490,365,2,06:36,363,3,True,Shot by Team Glynn Sam Geiersbach WIDE.,False,0,0,1,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,137,0,False
2023,438,21,438,57,TURN,Turnover by 365 (caused by Kayla Wood).,,365,2,06:32,363,3,True,Turnover by Team Glynn (caused by Kayla Wood).,False,0,0,0,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,179,0,0,0,0,0,0,0,,0,False
2023,438,21,438,58,CLEAR,Clear attempt by 363 good.,,363,2,06:29,363,3,True,Clear attempt by Team Apuzzo good.,False,0,0,0,0,,1,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,False
2023,438,21,438,59,TURN,Turnover by 363 Dempsey Arsenault (caused by Katie Detwiler).,138,363,2,05:48,363,3,True,Turnover by Team Apuzzo Dempsey Arsenault (caused by Katie Detwiler).,False,0,0,0,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,691,0,0,0,0,0,0,0,,0,False
2023,438,21,438,60,GB,Ground ball pickup by 365 Katie O'Donnell.,136,365,2,05:44,363,3,True,Ground ball pickup by Team Glynn Katie O'Donnell.,False,0,0,0,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,,0,False
2023,438,21,438,61,FOUL,Foul on 363 Sam Apuzzo.,130,363,2,05:44,363,3,True,Foul on Team Apuzzo Sam Apuzzo.,False,0,0,0,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,False
2023,438,21,438,62,FOUL,Foul on 363 Lizzie Colson.,300,363,2,05:44,363,3,True,Foul on Team Apuzzo Lizzie Colson.,False,0,0,0,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,False
2023,438,21,438,63,CLEAR,Clear attempt by 365 good.,,365,2,05:19,363,3,True,Clear attempt by Team Glynn good.,False,0,0,0,0,,1,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,False
2023,438,21,438,64,SHOT,Shot by 365 Katie Ramsay WIDE.,704,365,2,05:19,363,3,True,Shot by Team Glynn Katie Ramsay WIDE.,False,0,0,1,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,137,0,False
2023,438,21,438,65,SHOT,"Shot by 365 Cortney Fortunato, SAVE Britt Read.",98,365,2,05:19,363,3,True,"Shot by Team Glynn Cortney Fortunato, SAVE Britt Read.",False,0,0,1,1,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,137,1,False
2023,438,21,438,66,TURN,Turnover by 365 (caused by Lizzie Colson).,,365,2,05:19,363,3,True,Turnover by Team Glynn (caused by Lizzie Colson).,False,0,0,0,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,300,0,0,0,0,0,0,0,,0,False
2023,438,21,438,67,CLEAR,Clear attempt by 363 good.,,363,2,05:19,363,3,True,Clear attempt by Team Apuzzo good.,False,0,0,0,0,,1,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,False
2023,438,21,438,68,SHOT,Shot by 363 Taylor VanThof BLOCKED.,102,363,2,05:19,363,3,True,Shot by Team Apuzzo Taylor VanThof BLOCKED.,False,0,0,1,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,186,0,False
2023,438,21,438,69,GB,Ground ball pickup by 365 Kady Glynn.,186,365,2,05:19,363,3,True,Ground ball pickup by Team Glynn Kady Glynn.,False,0,0,0,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,,0,False
2023,438,21,438,70,CLEAR,Clear attempt by 365 good.,,365,2,05:19,363,3,True,Clear attempt by Team Glynn good.,False,0,0,0,0,,1,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,False
2023,438,21,438,71,FOUL,Foul on 363 Dempsey Arsenault.,138,363,2,05:19,363,3,True,Foul on Team Apuzzo Dempsey Arsenault.,False,0,0,0,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,False
2023,438,21,438,72,SHOT,Shot by 365 Katie Ramsay HIGH.,704,365,2,05:19,363,3,True,Shot by Team Glynn Katie Ramsay HIGH.,False,0,0,1,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,137,0,False
2023,438,21,438,73,CLOCKV,Shot clock violation by 365.,,365,2,05:19,363,3,True,Shot clock violation by Team Glynn.,False,0,0,0,0,,0,0,,0,0,0,,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,False
2023,438,21,438,74,CLEAR,Clear attempt by 363 good.,,363,2,05:19,363,3,True,Clear attempt by Team Apuzzo good.,False,0,0,0,0,,1,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,False
